LOCA	month	day	crop_trial	trial	type_plant	transect	p_genera	p_species	order	po_fam	po_genera	po_species	Identified	Abundance
Toualet	5	24	Cucumis_melo	C2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Toualet	5	24	Cucumis_melo	C2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Toualet	5	24	Cucumis_melo	C2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Toualet	5	24	Cucumis_melo	C2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Toualet	5	30	Cucumis_melo	C2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Toualet	5	30	Cucumis_melo	C2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Toualet	5	30	Cucumis_melo	C2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	6	1	Solanum_melongena	C2	Wild	T4	Cynara	Cynara_scolymus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	6	1	Solanum_melongena	C2	Wild	T4	Cynara	Cynara_scolymus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	6	1	Solanum_melongena	C2	Wild	T4	Cynara	Cynara_scolymus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	6	1	Solanum_melongena	C2	Wild	T4	Cynara	Cynara_scolymus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	6	1	Solanum_melongena	C2	Wild	T4	Cynara	Cynara_scolymus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Toualet	5	30	Cucumis_melo	C2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_minutissimum	Yes	1
Oueled_Sghir	5	7	Solanum_melongena	C2	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Toualet	5	30	Cucumis_melo	C2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_villosulum	Yes	1
Oueled_Sghir	2	27	Vicia_faba	C2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Panurginus	Panurginus__sp.	Yes	1
Oueled_Sghir	5	7	Solanum_melongena	C2	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	HALICTIDAE	Vestitohalictus	Vestitohalictus_pollinosus_thevestensis	Yes	1
Oueled_Sghir	3	12	Vicia_faba	C3	Crop	T1	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Anthophora	Anthophora_fulvitarsis	Yes	1
Oueled_Sghir	3	12	Vicia_faba	C3	Crop	T1	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Anthophora	Anthophora_fulvitarsis	Yes	1
Oueled_Sghir	2	14	Vicia_faba	C3	Crop	T1	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Eucera	Eucera_nigrilabris	Yes	1
Oueled_Sghir	3	12	Vicia_faba	C3	Crop	T2	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Anthophora	Anthophora_fulvitarsis	Yes	1
Oueled_Sghir	2	14	Vicia_faba	C3	Crop	T2	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Eucera	Eucera_nigrilabris	Yes	1
Oueled_Sghir	2	14	Vicia_faba	C3	Crop	T2	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Eucera	Eucera_nigrilabris	Yes	1
Oueled_Sghir	2	27	Vicia_faba	C3	Crop	T2	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Eucera	Eucera_nigrilabris	Yes	1
Oueled_Sghir	3	12	Vicia_faba	C3	Crop	T2	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Eucera	Eucera_numida	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	SPHECIDAE	SPHECIDAE	SPHECIDAE_CRABRONINAE	No	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_glabriusculum_ultraparvum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Crop	T3	Cucumis	Cucumis_melo	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	APIDAE	Eucera	Eucera__sp.	No	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	APIDAE	Eucera	Eucera__sp.	No	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	HALICTIDAE	Halictinae	Halictinae_Halictini	No	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Halictinae	Halictinae_Halictini	No	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Halictinae	Halictinae_Halictini	No	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Halictinae	Halictinae_Halictini	No	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Halictinae	Halictinae_Halictini	No	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	APIDAE	Nomada	Nomada__sp.	No	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_abjecta	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Rapistrum	Rapistrum_rugosum	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_flavipes	Yes	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_flavipes	Yes	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_impunctata	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_innesi	Yes	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_spolata	Yes	1
Oueled_Sghir	2	14	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_varia	Yes	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_verticalis	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Rapistrum	Rapistrum_rugosum	DIPTERA	SYRPHIDAE	DIPTERA	DIPTERA_SYRPHIDAE	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Rapistrum	Rapistrum_rugosum	DIPTERA	SYRPHIDAE	DIPTERA	DIPTERA_SYRPHIDAE	Yes	1
Oueled_Sghir	5	25	Cucumis_melo	C3	Wild	T4	Scolymus	Scolymus_hispanicus	DIPTERA	SYRPHIDAE	DIPTERA	DIPTERA_SYRPHIDAE	Yes	1
Oueled_Sghir	5	25	Cucumis_melo	C3	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	MEGACHILIDAE	Megachile	Megachile__sp.	Yes	1
Oueled_Sghir	5	25	Cucumis_melo	C3	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	APIDAE	Eucera	Eucera_elongatula	Yes	1
Oueled_Sghir	2	14	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	APIDAE	Eucera	Eucera_nigrilabris	Yes	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	SPHECIDAE	HYMENOPTERA	HYMENOPTERA_SPHECIDAE	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_algericolellum	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Rapistrum	Rapistrum_rugosum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Rapistrum	Rapistrum_rugosum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Rapistrum	Rapistrum_rugosum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	30	Cucumis_melo	C3	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Rapistrum	Rapistrum_rugosum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Rapistrum	Rapistrum_rugosum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	MEGACHILIDAE	Megachilinae	Megachilinae_Osmiini	No	1
Oueled_Sghir	5	25	Cucumis_melo	C3	Wild	T4	Scolymus	Scolymus_hispanicus	HYMENOPTERA	MEGACHILIDAE	Osmia	Osmia_notata	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Rapistrum	Rapistrum_rugosum	HYMENOPTERA	ANDRENIDAE	Panurginus	Panurginus__sp.	Yes	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Panurginus	Panurginus__sp.	Yes	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Panurginus	Panurginus__sp.	Yes	1
Oueled_Sghir	2	27	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Panurginus	Panurginus__sp.	Yes	1
Oueled_Sghir	4	9	Vicia_faba	C3	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	APIDAE	Xylocopa	Xylocopa_pubescens	Yes	1
Mzamza_Janoubia	4	13	Solanum_melongena	FAP1	Crop	T1	Solanum	Solanum_melongena	HYMENOPTERA	Apidae	Anthophora	Anthophora	No	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	Crop	T1	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Eucera	Eucera__sp.	No	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	Crop	T1	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Anthophora	Anthophora_fulvitarsis	Yes	1
Oueled_Sghir	5	13	Cucumis_melo	FAP1	Crop	T1	Cucumis	Cucumis_melo	HYMENOPTERA	APIDAE	Eucera	Eucera_elongatula	Yes	1
Oueled_Sghir	2	14	Vicia_faba	FAP1	Crop	T1	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Eucera	Eucera_nigrilabris	Yes	1
Oueled_Sghir	2	14	Vicia_faba	FAP1	Crop	T1	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Eucera	Eucera_numida	Yes	1
Oueled_Sghir	5	13	Cucumis_melo	FAP1	Crop	T1	Cucumis	Cucumis_melo	HYMENOPTERA	APIDAE	Eucera	Eucera_obliterata	Yes	1
Oueled_Sghir	5	13	Cucumis_melo	FAP1	Crop	T1	Cucumis	Cucumis_melo	HYMENOPTERA	APIDAE	Eucera	Eucera_obliterata	Yes	1
Oueled_Sghir	5	13	Cucumis_melo	FAP1	Crop	T1	Cucumis	Cucumis_melo	HYMENOPTERA	APIDAE	Eucera	Eucera_obliterata	Yes	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	Crop	T1	Vicia	Vicia_faba	LEPIDOPTERA	Sphingidae	Sphingidae	Sphingidae	Yes	1
Mzamza_Janoubia	4	13	Solanum_melongena	FAP1	Crop	T2	Solanum	Solanum_melongena	HYMENOPTERA	Apidae	Anthophora	Anthophora	No	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	Crop	T2	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Anthophora	Anthophora_fulvitarsis	Yes	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	Crop	T2	Vicia	Vicia_faba	HYMENOPTERA	APIDAE	Anthophora	Anthophora_fulvitarsis	Yes	1
Oueled_Sghir	6	30	Cucumis_melo	FAP1	Crop	T2	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	6	30	Cucumis_melo	FAP1	Crop	T2	Cucumis	Cucumis_melo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Eruca	Eruca_sativa	HYMENOPTERA	APIDAE	Eucera	Eucera__sp.	No	1
Oueled_Sghir	5	13	Cucumis_melo	FAP1	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Halictinae	Halictinae_Halictini	No	1
Mzamza_Janoubia	4	13	Solanum_melongena	FAP1	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	HALICTIDAE	Halictini	Halictini	No	1
Mzamza_Janoubia	4	13	Solanum_melongena	FAP1	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	HALICTIDAE	Halictini	Halictini	No	1
Mzamza_Janoubia	4	13	Solanum_melongena	FAP1	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	HALICTIDAE	Halictini	Halictini	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Eruca	Eruca_sativa	HYMENOPTERA	APOIDEA	HYMENOPTERA	HYMENOPTERA_APOIDEA	No	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP1	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	APOIDEA	HYMENOPTERA	HYMENOPTERA_APOIDEA	No	1
Oueled_Sghir	5	13	Cucumis_melo	FAP1	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	APOIDEA	HYMENOPTERA	HYMENOPTERA_APOIDEA	No	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	MHEP	T3	Salvia	Salvia_hispanica	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	MHEP	T3	Salvia	Salvia_hispanica	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Coriandrum	Coriandrum_sativum	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Coriandrum	Coriandrum_sativum	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Eruca	Eruca_sativa	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	6	30	Cucumis_melo	FAP1	MHEP	T3	Pimpinella	Pimpinella_anisum	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	6	30	Cucumis_melo	FAP1	MHEP	T3	Pimpinella	Pimpinella_anisum	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	6	30	Cucumis_melo	FAP1	MHEP	T3	Pimpinella	Pimpinella_anisum	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP1	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	SPHECIDAE	SPHECIDAE	SPHECIDAE_CRABRONINAE	No	1
Oueled_Sghir	5	25	Cucumis_melo	FAP1	MHEP	T3	Pimpinella	Pimpinella_anisum	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP1	MHEP	T3	Pimpinella	Pimpinella_anisum	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP1	MHEP	T3	Brassica	Brassica_napus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	6	13	Solanum_melongena	FAP1	MHEP	T3	Helianthus	Helianthus_annuus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	6	13	Solanum_melongena	FAP1	MHEP	T3	Helianthus	Helianthus_annuus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	6	13	Solanum_melongena	FAP1	MHEP	T3	Helianthus	Helianthus_annuus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	6	13	Solanum_melongena	FAP1	MHEP	T3	Helianthus	Helianthus_annuus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	6	13	Solanum_melongena	FAP1	MHEP	T3	Helianthus	Helianthus_annuus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	5	13	Cucumis_melo	FAP1	MHEP	T3	Coriandrum	Coriandrum_sativum	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_abjecta	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Eruca	Eruca_sativa	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_abjecta	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Eruca	Eruca_sativa	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_abjecta	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Eruca	Eruca_sativa	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_abjecta	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP1	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_agilissima	Yes	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_bicolorata	Yes	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_bicolorata	Yes	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	MHEP	T3	Eruca	Eruca_sativa	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_flavipes	Yes	1
Oueled_Sghir	2	27	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_flavipes	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_flavipes	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Brassica	Brassica_napus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_flavipes	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Eruca	Eruca_sativa	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_flavipes	Yes	1
Oueled_Sghir	3	12	Vicia_faba	FAP1	MHEP	T3	Eruca	Eruca_sativa	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_flavipes	Yes	1
Oueled_Sghir	6	30	Cucumis_melo	FAP1	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_labialis	Yes	1
Oueled_Sghir	6	30	Cucumis_melo	FAP1	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_labialis	Yes	1
